rank,mode,temperature,sigma,threshold,min_distance,prominence,f1,precision,recall,tp,fp,fn,key
376,peak,0.38780461844336944,2.0,0.134,0,0.001,0.746451860375911,0.6922803272856635,0.8098210570120683,5838,2595,1371,peak|T=0.38780462|sigma=2|thr=0.134|dist=0|prom=0.001
377,peak,0.38780461844336944,2.0,0.139,0,0.001,0.7463436634237485,0.6968238691049086,0.8034401442641143,5792,2520,1417,peak|T=0.38780462|sigma=2|thr=0.139|dist=0|prom=0.001
378,peak,0.5,1.5,0.139,16,0.001,0.7463276138748302,0.6723006783053486,0.8386738798723817,6046,2947,1163,peak|T=0.5|sigma=1.5|thr=0.139|dist=16|prom=0.001
379,peak,0.35,2.0,0.1,0,0.0,0.7461784786417739,0.6609933633055021,0.8565681786655569,6175,3167,1034,peak|T=0.35|sigma=2|thr=0.1|dist=0|prom=0
380,peak,0.35,1.5,0.15,24,0.001,0.7460423041106824,0.7166773162939297,0.7779164932722985,5608,2217,1601,peak|T=0.35|sigma=1.5|thr=0.15|dist=24|prom=0.001
381,peak,0.35,2.0,0.1,24,0.001,0.7459727385377942,0.7039635647464303,0.7933139131641004,5719,2405,1490,peak|T=0.35|sigma=2|thr=0.1|dist=24|prom=0.001
382,peak,0.5,1.5,0.138,24,0.001,0.7458990635409466,0.6819122040910136,0.8231377444860591,5934,2768,1275,peak|T=0.5|sigma=1.5|thr=0.138|dist=24|prom=0.001
383,peak,0.38780461844336944,2.5,0.15,16,0.0,0.7458227131124326,0.7616775126536515,0.7306145096407268,5267,1648,1942,peak|T=0.38780462|sigma=2.5|thr=0.15|dist=16|prom=0
384,segment,0.35,2.5,0.136,0,0.0,0.7457558060573136,0.7304775841426101,0.7616867804133721,5491,2026,1718,segment|T=0.35|sigma=2.5|thr=0.136|dist=0|prom=0
385,peak,0.38780461844336944,2.0,0.1,16,0.001,0.7457477078722731,0.6852196142226353,0.8180052711887917,5897,2709,1312,peak|T=0.38780462|sigma=2|thr=0.1|dist=16|prom=0.001
386,peak,0.5,2.0,0.118,16,0.001,0.7457033935379039,0.6785714285714286,0.8275766403107228,5966,2826,1243,peak|T=0.5|sigma=2|thr=0.118|dist=16|prom=0.001
387,peak,0.5,1.5,0.137,24,0.001,0.7456839726285391,0.6810779816513761,0.8238313219586628,5939,2781,1270,peak|T=0.5|sigma=1.5|thr=0.137|dist=24|prom=0.001
388,segment,0.35,2.5,0.135,0,0.0,0.7456800162634681,0.7289348171701113,0.7632126508531003,5502,2046,1707,segment|T=0.35|sigma=2.5|thr=0.135|dist=0|prom=0
389,segment,0.35,2.5,0.134,0,0.0,0.7456733369388859,0.7272847158116841,0.7650159522818699,5515,2068,1694,segment|T=0.35|sigma=2.5|thr=0.134|dist=0|prom=0
390,peak,0.35,2.5,0.1,16,0.001,0.7456482890992124,0.7130379746835444,0.781384380635317,5633,2267,1576,peak|T=0.35|sigma=2.5|thr=0.1|dist=16|prom=0.001
391,peak,0.38780461844336944,2.5,0.121,16,0.001,0.7456110621568494,0.7290562036055143,0.7629352198640588,5500,2044,1709,peak|T=0.38780462|sigma=2.5|thr=0.121|dist=16|prom=0.001
392,peak,0.35,2.0,0.139,24,0.0,0.7456062970753884,0.7298087141339001,0.7621029268969344,5494,2034,1715,peak|T=0.35|sigma=2|thr=0.139|dist=24|prom=0
393,peak,0.38780461844336944,2.0,0.1,24,0.001,0.7456055630674135,0.695746214852199,0.8031627132750728,5790,2532,1419,peak|T=0.38780462|sigma=2|thr=0.1|dist=24|prom=0.001
394,segment,0.38780461844336944,1.5,0.118,0,0.0,0.7455290832392609,0.6520473913947205,0.87030101262311,6274,3348,935,segment|T=0.38780462|sigma=1.5|thr=0.118|dist=0|prom=0
395,peak,0.5,1.5,0.138,16,0.001,0.7454388560157791,0.6707709373266778,0.8388125953669024,6047,2968,1162,peak|T=0.5|sigma=1.5|thr=0.138|dist=16|prom=0.001
396,peak,0.5,1.5,0.136,24,0.001,0.7453120100344935,0.6801739926739927,0.824247468442225,5942,2794,1267,peak|T=0.5|sigma=1.5|thr=0.136|dist=24|prom=0.001
397,peak,0.35,2.0,0.121,24,0.001,0.7452395269593105,0.7188708430007734,0.7736163129421556,5577,2181,1632,peak|T=0.35|sigma=2|thr=0.121|dist=24|prom=0.001
398,peak,0.38780461844336944,2.0,0.121,0,0.001,0.7451962195656255,0.6789461678832117,0.8257733388819531,5953,2815,1256,peak|T=0.38780462|sigma=2|thr=0.121|dist=0|prom=0.001
399,peak,0.5,1.5,0.137,16,0.001,0.7451825401711506,0.6699136595085233,0.8395061728395061,6052,2982,1157,peak|T=0.5|sigma=1.5|thr=0.137|dist=16|prom=0.001
400,peak,0.38780461844336944,2.5,0.118,0,0.001,0.7451031944261864,0.708057464084947,0.7862394229435428,5668,2337,1541,peak|T=0.38780462|sigma=2.5|thr=0.118|dist=0|prom=0.001
401,peak,0.35,2.0,0.134,0,0.0,0.7450955332609113,0.6907582938388626,0.8087113330559024,5830,2610,1379,peak|T=0.35|sigma=2|thr=0.134|dist=0|prom=0
402,peak,0.5,1.5,0.135,24,0.001,0.7450194211251723,0.679309950873986,0.8248023304203079,5946,2807,1263,peak|T=0.5|sigma=1.5|thr=0.135|dist=24|prom=0.001
403,peak,0.38780461844336944,1.5,0.15,0,0.0,0.7450118982244187,0.6650326797385621,0.8468580940491053,6105,3075,1104,peak|T=0.38780462|sigma=1.5|thr=0.15|dist=0|prom=0
404,segment,0.35,2.5,0.138,0,0.0,0.744830410154917,0.7330736163353035,0.7569704535996671,5457,1987,1752,segment|T=0.35|sigma=2.5|thr=0.138|dist=0|prom=0
405,peak,0.38780461844336944,2.0,0.118,0,0.001,0.7448241456722375,0.6765605528492127,0.8284089332778471,5972,2855,1237,peak|T=0.38780462|sigma=2|thr=0.118|dist=0|prom=0.001
406,peak,0.5,1.5,0.136,16,0.001,0.7447724477244771,0.6689868522815159,0.8399223193230684,6055,2996,1154,peak|T=0.5|sigma=1.5|thr=0.136|dist=16|prom=0.001
407,peak,0.5,1.5,0.134,24,0.001,0.7447714464621165,0.6788037895217441,0.8249410459148286,5947,2814,1262,peak|T=0.5|sigma=1.5|thr=0.134|dist=24|prom=0.001
408,segment,0.35,2.5,0.137,0,0.0,0.744708364527326,0.7310261892036344,0.7589124705229574,5471,2013,1738,segment|T=0.35|sigma=2.5|thr=0.137|dist=0|prom=0
409,peak,0.5,2.0,0.118,24,0.001,0.7447011647890014,0.6880733944954128,0.8114856429463171,5850,2652,1359,peak|T=0.5|sigma=2|thr=0.118|dist=24|prom=0.001
410,peak,0.35,2.0,0.135,0,0.0,0.744686299615877,0.6914754488170253,0.806769316132612,5816,2595,1393,peak|T=0.35|sigma=2|thr=0.135|dist=0|prom=0
411,segment,0.35,2.5,0.139,0,0.0,0.744663382594417,0.734710409072499,0.754889721181856,5442,1965,1767,segment|T=0.35|sigma=2.5|thr=0.139|dist=0|prom=0
412,peak,0.38780461844336944,2.5,0.1,24,0.001,0.7446525840308224,0.7144678138942001,0.7775003467887363,5605,2240,1604,peak|T=0.38780462|sigma=2.5|thr=0.1|dist=24|prom=0.001
413,peak,0.35,2.0,0.137,0,0.0,0.7444701646090534,0.6938751048783411,0.8030239977805521,5789,2554,1420,peak|T=0.35|sigma=2|thr=0.137|dist=0|prom=0
414,peak,0.5,1.5,0.135,16,0.001,0.744440348937216,0.6681001212923144,0.8404771813011513,6059,3010,1150,peak|T=0.5|sigma=1.5|thr=0.135|dist=16|prom=0.001
415,peak,0.38780461844336944,1.5,0.1,24,0.0,0.7444217813214662,0.6713489409141583,0.835344708003884,6022,2948,1187,peak|T=0.38780462|sigma=1.5|thr=0.1|dist=24|prom=0
416,peak,0.35,2.0,0.138,0,0.0,0.744168062894703,0.6949091346732459,0.800943265362741,5774,2535,1435,peak|T=0.35|sigma=2|thr=0.138|dist=0|prom=0
417,peak,0.35,2.0,0.136,0,0.0,0.7441442597702626,0.6923811798423692,0.8042724372312388,5798,2576,1411,peak|T=0.35|sigma=2|thr=0.136|dist=0|prom=0
418,peak,0.35,1.5,0.1,24,0.001,0.7441390205371248,0.6833797585886723,0.8167568317381051,5888,2728,1321,peak|T=0.35|sigma=1.5|thr=0.1|dist=24|prom=0.001
419,peak,0.38780461844336944,2.0,0.15,0,0.001,0.7441035411602391,0.7068147778332501,0.7855458454709391,5663,2349,1546,peak|T=0.38780462|sigma=2|thr=0.15|dist=0|prom=0.001
420,peak,0.5,1.5,0.134,16,0.001,0.7440147329650093,0.6673273868516684,0.8406158967956721,6060,3021,1149,peak|T=0.5|sigma=1.5|thr=0.134|dist=16|prom=0.001
421,peak,0.38780461844336944,2.5,0.118,24,0.001,0.743934941570423,0.7331627155172413,0.7550284366763768,5443,1981,1766,peak|T=0.38780462|sigma=2.5|thr=0.118|dist=24|prom=0.001
422,peak,0.38780461844336944,2.5,0.121,0,0.001,0.7438879344522267,0.7102839116719243,0.780829518657234,5629,2296,1580,peak|T=0.38780462|sigma=2.5|thr=0.121|dist=0|prom=0.001
423,peak,0.38780461844336944,2.0,0.1,0,0.0,0.7438222222222222,0.6492861576660459,0.8705784436121515,6276,3390,933,peak|T=0.38780462|sigma=2|thr=0.1|dist=0|prom=0
424,segment,0.5,1.5,0.139,0,0.0,0.7437174154999708,0.6436828229568039,0.8805659592176446,6348,3514,861,segment|T=0.5|sigma=1.5|thr=0.139|dist=0|prom=0
425,peak,0.38780461844336944,2.0,0.15,24,0.001,0.7436813186813187,0.736498435586995,0.7510056873352754,5414,1937,1795,peak|T=0.38780462|sigma=2|thr=0.15|dist=24|prom=0.001
426,peak,0.38780461844336944,2.5,0.1,0,0.001,0.7436745073108708,0.6864217814810468,0.8113469274517964,5849,2672,1360,peak|T=0.38780462|sigma=2.5|thr=0.1|dist=0|prom=0.001
427,peak,0.35,2.0,0.118,0,0.001,0.7436594775789009,0.6834457102999303,0.8155083922874186,5879,2723,1330,peak|T=0.35|sigma=2|thr=0.118|dist=0|prom=0.001
428,peak,0.35,2.5,0.1,24,0.001,0.7436517533252721,0.7209847596717468,0.7677902621722846,5535,2142,1674,peak|T=0.35|sigma=2.5|thr=0.1|dist=24|prom=0.001
429,segment,0.35,2.0,0.15,0,0.0,0.7434673033558826,0.7122887279196849,0.7775003467887363,5605,2264,1604,segment|T=0.35|sigma=2|thr=0.15|dist=0|prom=0
430,peak,0.35,2.0,0.139,0,0.0,0.7434291249596384,0.6955050749154181,0.7984463864613678,5756,2520,1453,peak|T=0.35|sigma=2|thr=0.139|dist=0|prom=0
431,peak,0.35,2.0,0.134,16,0.001,0.7431752632638003,0.7194805194805195,0.7684838396448883,5540,2160,1669,peak|T=0.35|sigma=2|thr=0.134|dist=16|prom=0.001
432,peak,0.38780461844336944,2.5,0.135,16,0.001,0.7431671187147925,0.7451882845188285,0.741156887224303,5343,1827,1866,peak|T=0.38780462|sigma=2.5|thr=0.135|dist=16|prom=0.001
433,peak,0.38780461844336944,1.5,0.1,16,0.0,0.7431336963097398,0.6589421735865251,0.8519905673463726,6142,3179,1067,peak|T=0.38780462|sigma=1.5|thr=0.1|dist=16|prom=0
434,peak,0.35,2.5,0.134,16,0.0,0.7430977360574268,0.7395246599807666,0.7467055070051325,5383,1896,1826,peak|T=0.35|sigma=2.5|thr=0.134|dist=16|prom=0
435,peak,0.35,2.5,0.135,16,0.0,0.7430469074304692,0.7412008281573499,0.7449022055763629,5370,1875,1839,peak|T=0.35|sigma=2.5|thr=0.135|dist=16|prom=0
436,peak,0.35,2.5,0.136,16,0.0,0.7429997227612973,0.7424851087408229,0.7435150506311555,5360,1859,1849,peak|T=0.35|sigma=2.5|thr=0.136|dist=16|prom=0
437,peak,0.35,2.0,0.135,16,0.001,0.7429454447729106,0.7203908794788274,0.7669579692051602,5529,2146,1680,peak|T=0.35|sigma=2|thr=0.135|dist=16|prom=0.001
438,peak,0.35,2.0,0.137,16,0.001,0.7428378833838893,0.7225281930238657,0.7643223748092662,5510,2116,1699,peak|T=0.35|sigma=2|thr=0.137|dist=16|prom=0.001
439,peak,0.38780461844336944,2.5,0.136,16,0.001,0.7428252995263306,0.7460472925703092,0.7396310167845749,5332,1815,1877,peak|T=0.38780462|sigma=2.5|thr=0.136|dist=16|prom=0.001
440,peak,0.38780461844336944,2.5,0.134,16,0.001,0.7427144046627809,0.7430237401082882,0.7424053266749896,5352,1851,1857,peak|T=0.38780462|sigma=2.5|thr=0.134|dist=16|prom=0.001
441,peak,0.35,1.5,0.1,16,0.001,0.7426484244412802,0.6706171735241503,0.8320155361353864,5998,2946,1211,peak|T=0.35|sigma=1.5|thr=0.1|dist=16|prom=0.001
442,segment,0.5,1.5,0.138,0,0.0,0.7426466288521139,0.6419328750505459,0.8808433902066861,6350,3542,859,segment|T=0.5|sigma=1.5|thr=0.138|dist=0|prom=0
443,peak,0.35,2.0,0.136,16,0.001,0.7426455738808481,0.7214229662568663,0.7651546677763906,5516,2130,1693,peak|T=0.35|sigma=2|thr=0.136|dist=16|prom=0.001
444,peak,0.38780461844336944,2.5,0.135,0,0.001,0.7426280744666395,0.7277933146890398,0.758080177555833,5465,2044,1744,peak|T=0.38780462|sigma=2.5|thr=0.135|dist=0|prom=0.001
445,peak,0.35,2.0,0.138,16,0.001,0.7425869638635596,0.7236703528172722,0.7625190733804966,5497,2099,1712,peak|T=0.35|sigma=2|thr=0.138|dist=16|prom=0.001
446,peak,0.5,2.5,0.1,16,0.001,0.7425491439441978,0.6839154304403691,0.8121792204189208,5855,2706,1354,peak|T=0.5|sigma=2.5|thr=0.1|dist=16|prom=0.001
447,peak,0.38780461844336944,2.5,0.136,0,0.001,0.7424954053502145,0.7289494787489976,0.7565543071161048,5454,2028,1755,peak|T=0.38780462|sigma=2.5|thr=0.136|dist=0|prom=0.001
448,peak,0.35,2.0,0.15,16,0.0,0.7424758273185346,0.7291694529891668,0.7562768761270634,5452,2025,1757,peak|T=0.35|sigma=2|thr=0.15|dist=16|prom=0
449,peak,0.38780461844336944,2.5,0.137,16,0.001,0.7423428451824462,0.746771476698484,0.737966430850326,5320,1804,1889,peak|T=0.38780462|sigma=2.5|thr=0.137|dist=16|prom=0.001
450,peak,0.35,2.0,0.121,0,0.001,0.7421711236740139,0.6845558940707758,0.8103759189901512,5842,2692,1367,peak|T=0.35|sigma=2|thr=0.121|dist=0|prom=0.001
451,peak,0.35,2.5,0.137,16,0.0,0.7421147700430735,0.7433542101600557,0.7408794562352615,5341,1844,1868,peak|T=0.35|sigma=2.5|thr=0.137|dist=16|prom=0
452,peak,0.38780461844336944,2.5,0.138,16,0.001,0.7420820806823744,0.748096983366225,0.7361631294215564,5307,1787,1902,peak|T=0.38780462|sigma=2.5|thr=0.138|dist=16|prom=0.001
453,peak,0.35,2.5,0.138,16,0.0,0.7420612813370474,0.7450706194937771,0.7390761548064919,5328,1823,1881,peak|T=0.35|sigma=2.5|thr=0.138|dist=16|prom=0
454,peak,0.38780461844336944,2.5,0.134,0,0.001,0.7420556948302729,0.7252980132450331,0.7596060479955611,5476,2074,1733,peak|T=0.38780462|sigma=2.5|thr=0.134|dist=0|prom=0.001
455,peak,0.38780461844336944,2.5,0.121,24,0.001,0.7420528664606935,0.7346383904295813,0.7496185323900679,5404,1952,1805,peak|T=0.38780462|sigma=2.5|thr=0.121|dist=24|prom=0.001
456,peak,0.38780461844336944,2.5,0.137,0,0.001,0.742034522753633,0.7301288936627283,0.7543348592037731,5438,2010,1771,peak|T=0.38780462|sigma=2.5|thr=0.137|dist=0|prom=0.001
457,peak,0.35,2.5,0.1,0,0.001,0.7420185375901134,0.6922060766182299,0.7995561104175336,5764,2563,1445,peak|T=0.35|sigma=2.5|thr=0.1|dist=0|prom=0.001
458,peak,0.35,2.0,0.139,16,0.001,0.7419333017655416,0.7240559809875892,0.760715771951727,5484,2090,1725,peak|T=0.35|sigma=2|thr=0.139|dist=16|prom=0.001
459,segment,0.5,1.5,0.137,0,0.0,0.7418865281344852,0.6404313211730324,0.8815369676792898,6355,3568,854,segment|T=0.5|sigma=1.5|thr=0.137|dist=0|prom=0
460,peak,0.38780461844336944,2.5,0.139,16,0.001,0.7418314401907167,0.7500354459095421,0.7338049660147038,5290,1763,1919,peak|T=0.38780462|sigma=2.5|thr=0.139|dist=16|prom=0.001
461,peak,0.38780461844336944,2.5,0.138,0,0.001,0.7417236662106703,0.7316151666441776,0.7521154112914412,5422,1989,1787,peak|T=0.38780462|sigma=2.5|thr=0.138|dist=0|prom=0.001
462,peak,0.38780461844336944,2.5,0.139,0,0.001,0.7416809605488852,0.733776812381211,0.7497572478845888,5405,1961,1804,peak|T=0.38780462|sigma=2.5|thr=0.139|dist=0|prom=0.001
463,peak,0.35,2.5,0.139,16,0.0,0.7415887198101354,0.746381902487003,0.73685670689416,5312,1805,1897,peak|T=0.35|sigma=2.5|thr=0.139|dist=16|prom=0
464,peak,0.35,2.5,0.136,0,0.0,0.7415806168590132,0.7221345951629863,0.7621029268969344,5494,2114,1715,peak|T=0.35|sigma=2.5|thr=0.136|dist=0|prom=0
465,peak,0.35,1.5,0.15,0,0.0,0.741546494281452,0.6718098885009574,0.8274379248162019,5965,2914,1244,peak|T=0.35|sigma=1.5|thr=0.15|dist=0|prom=0
466,peak,0.35,2.5,0.135,0,0.0,0.741464071654657,0.7205497382198953,0.7636287973366626,5505,2135,1704,peak|T=0.35|sigma=2.5|thr=0.135|dist=0|prom=0
467,peak,0.35,2.5,0.134,0,0.0,0.7414522737959293,0.7188069809846314,0.7655708142599529,5519,2159,1690,peak|T=0.35|sigma=2.5|thr=0.134|dist=0|prom=0
468,peak,0.38780461844336944,1.5,0.136,0,0.0,0.741441225760115,0.6520686388040846,0.859203773061451,6194,3305,1015,peak|T=0.38780462|sigma=1.5|thr=0.136|dist=0|prom=0
469,peak,0.38780461844336944,1.5,0.15,0,0.001,0.7414122725871107,0.6674439262713746,0.8338188375641559,6011,2995,1198,peak|T=0.38780462|sigma=1.5|thr=0.15|dist=0|prom=0.001
470,peak,0.5,2.0,0.121,0,0.0,0.7413984461709212,0.6403632694248234,0.8802885282286032,6346,3564,863,peak|T=0.5|sigma=2|thr=0.121|dist=0|prom=0
471,peak,0.38780461844336944,1.5,0.139,0,0.0,0.7413907085762366,0.6540827147401909,0.8555971702039118,6168,3262,1041,peak|T=0.38780462|sigma=1.5|thr=0.139|dist=0|prom=0
472,peak,0.38780461844336944,1.5,0.137,0,0.0,0.7413844770752173,0.652701561840439,0.8579553336107644,6185,3291,1024,peak|T=0.38780462|sigma=1.5|thr=0.137|dist=0|prom=0
473,peak,0.35,2.5,0.118,16,0.001,0.7413475322547615,0.7298387096774194,0.7532251352476071,5430,2010,1779,peak|T=0.35|sigma=2.5|thr=0.118|dist=16|prom=0.001
474,segment,0.5,1.5,0.136,0,0.0,0.74134110787172,0.6394728900513027,0.8818143986683312,6357,3584,852,segment|T=0.5|sigma=1.5|thr=0.136|dist=0|prom=0
475,peak,0.38780461844336944,1.5,0.138,0,0.0,0.7411941194119414,0.6531302876480541,0.8567068941600777,6176,3280,1033,peak|T=0.38780462|sigma=1.5|thr=0.138|dist=0|prom=0
476,peak,0.35,2.0,0.134,24,0.001,0.7411844792375767,0.7277101991712338,0.7551671521708975,5444,2037,1765,peak|T=0.35|sigma=2|thr=0.134|dist=24|prom=0.001
477,peak,0.35,1.5,0.137,0,0.0,0.7411650012186205,0.660871454960339,0.8436676376751283,6082,3121,1127,peak|T=0.35|sigma=1.5|thr=0.137|dist=0|prom=0
478,peak,0.38780461844336944,1.5,0.134,0,0.0,0.7410634361759264,0.6502932551319648,0.861284505479262,6209,3339,1000,peak|T=0.38780462|sigma=1.5|thr=0.134|dist=0|prom=0
479,segment,0.5,1.5,0.135,0,0.0,0.7409694709857841,0.6387744851833249,0.8820918296573728,6359,3596,850,segment|T=0.5|sigma=1.5|thr=0.135|dist=0|prom=0
480,peak,0.38780461844336944,2.5,0.15,24,0.0,0.7409263368888253,0.7655325443786982,0.717852684144819,5175,1585,2034,peak|T=0.38780462|sigma=2.5|thr=0.15|dist=24|prom=0
481,peak,0.38780461844336944,1.5,0.135,0,0.0,0.7409177820267686,0.6507819880340086,0.8600360660285754,6200,3327,1009,peak|T=0.38780462|sigma=1.5|thr=0.135|dist=0|prom=0
482,peak,0.35,2.0,0.135,24,0.001,0.7408973135142506,0.7285771758079657,0.7536412817311694,5433,2024,1776,peak|T=0.35|sigma=2|thr=0.135|dist=24|prom=0.001
483,peak,0.35,2.5,0.138,0,0.0,0.7408915123142683,0.7250996015936255,0.7573866000832293,5460,2070,1749,peak|T=0.35|sigma=2.5|thr=0.138|dist=0|prom=0
484,peak,0.35,1.5,0.138,0,0.0,0.740862773811703,0.6613289760348584,0.8421417672354002,6071,3109,1138,peak|T=0.35|sigma=1.5|thr=0.138|dist=0|prom=0
485,peak,0.35,2.5,0.137,0,0.0,0.7407808376750795,0.7231175693527081,0.7593286170065197,5474,2096,1735,peak|T=0.35|sigma=2.5|thr=0.137|dist=0|prom=0
486,peak,0.35,2.5,0.121,16,0.001,0.7407762995473873,0.7325376373253764,0.7492023859065058,5401,1972,1808,peak|T=0.35|sigma=2.5|thr=0.121|dist=16|prom=0.001
487,peak,0.35,1.5,0.136,0,0.0,0.7406776567917757,0.6595882990249188,0.8444999306422527,6088,3142,1121,peak|T=0.35|sigma=1.5|thr=0.136|dist=0|prom=0
488,peak,0.35,2.0,0.1,0,0.001,0.7406539173349783,0.6669258971225419,0.83270911360799,6003,2998,1206,peak|T=0.35|sigma=2|thr=0.1|dist=0|prom=0.001
489,peak,0.38780461844336944,1.5,0.1,24,0.001,0.7406482233185537,0.6735574738755111,0.8225828825079762,5930,2874,1279,peak|T=0.38780462|sigma=1.5|thr=0.1|dist=24|prom=0.001
490,peak,0.35,2.5,0.139,0,0.0,0.7406298891231888,0.7266417512012814,0.7551671521708975,5444,2048,1765,peak|T=0.35|sigma=2.5|thr=0.139|dist=0|prom=0
491,peak,0.35,1.5,0.135,0,0.0,0.7406101859730156,0.6590589507842077,0.8451935081148564,6093,3152,1116,peak|T=0.35|sigma=1.5|thr=0.135|dist=0|prom=0
492,peak,0.35,2.0,0.137,24,0.001,0.740578619793448,0.7304371289800324,0.7510056873352754,5414,1998,1795,peak|T=0.35|sigma=2|thr=0.137|dist=24|prom=0.001
493,peak,0.35,2.0,0.136,24,0.001,0.7404877382334859,0.7294751009421265,0.7518379803023998,5420,2010,1789,peak|T=0.35|sigma=2|thr=0.136|dist=24|prom=0.001
494,peak,0.5,2.5,0.1,24,0.001,0.7404589994842703,0.6916777068529447,0.7966430850325982,5743,2560,1466,peak|T=0.5|sigma=2.5|thr=0.1|dist=24|prom=0.001
495,peak,0.35,1.5,0.139,0,0.0,0.740451017539571,0.6617871968538344,0.8403384658066306,6058,3096,1151,peak|T=0.35|sigma=1.5|thr=0.139|dist=0|prom=0
496,peak,0.35,1.5,0.134,0,0.0,0.7404260484311463,0.6581786793267156,0.8461645165765016,6100,3168,1109,peak|T=0.35|sigma=1.5|thr=0.134|dist=0|prom=0
497,segment,0.35,1.5,0.1,0,0.0,0.7403432210886358,0.6439269593762823,0.8707171591066722,6277,3471,932,segment|T=0.35|sigma=1.5|thr=0.1|dist=0|prom=0
498,peak,0.5,2.5,0.1,0,0.0,0.7403256872701803,0.6390568319226119,0.8797336662505202,6342,3582,867,peak|T=0.5|sigma=2.5|thr=0.1|dist=0|prom=0
499,peak,0.35,2.0,0.138,24,0.001,0.7403193749571654,0.7316445407748577,0.7492023859065058,5401,1981,1808,peak|T=0.35|sigma=2|thr=0.138|dist=24|prom=0.001
500,segment,0.5,1.5,0.134,0,0.0,0.7402665425129489,0.6376579105674754,0.8822305451518935,6360,3614,849,segment|T=0.5|sigma=1.5|thr=0.134|dist=0|prom=0
501,peak,0.5,1.5,0.121,24,0.0,0.7399062176481335,0.6594659140251845,0.8426966292134831,6075,3137,1134,peak|T=0.5|sigma=1.5|thr=0.121|dist=24|prom=0
